reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,7534.247439229475,32538,210
25125e9bb305fafd51ceb2858d355f77da99550b933ec0923cd156ff,1786.1941344340823,7714,47
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,646.7254624675126,2793,21
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,517.5193013300718,2235,15
159e0c8e827fd639e5cd3218e8d2e9cc4d886e5bd9f8a297d2cb07be,445.27499617795445,1923,12
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,437.6337715945574,1890,12
64e37562f190ae58127b0b81492ee62cfab836a67717a6a199af71ca,407.7635300412781,1761,12
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,404.290246139734,1746,9
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,372.3360342455282,1608,10
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,334.82456810885185,1446,9
162662f1e1886146a46607c8fce964bff7397aba5ed56ca0a9b0c541,331.35128420730774,1431,9
21469f889f1725a1682b80fe6f76ed59caf5d3f8c1111edc7680caf2,252.85506803241094,1092,6
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,226.45811038067575,978,3
96cacc3523c29b8dbd4d4e2fb016738270a0554420464a523a626ebb,224.37414003974928,969,6
47ecd07483b32b8f8076e318395b8dd1a8b078c41cc66bcecaec08e6,222.2901696988228,960,6
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,210.48100443357285,909,6
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,127.81684757682312,552,3
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,116.00768231157315,501,3
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,115.31302553126433,498,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,114.61836875095551,495,3
e009e8f72ddf5bd9ac7869caae7867311d0a9d825d29a6afd41a4f52,113.92371197064669,492,3
3d558a4a808c594bc27e15762085b911fe489bbdcaf443fa37711585,113.92371197064669,492,3
ba7402e5fa5b5aac0bd53922637f96df2eb0e3209f59d7e1f0fd470a,113.22905519033787,489,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,113.22905519033787,489,3
e93a50b32976bd83a912bc428dceaab9eb2dc5fdf9959ef9a218b79e,112.53439841002904,486,3
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,112.53439841002904,486,3
a34311a3c1eb263325d2fcdaf91a87697fbe64593f06e1b3e5197551,112.53439841002904,486,3
a15ca6cc014074776803e14292747cdecf496c08facc2cf60cbd277e,112.53439841002904,486,3
8d5243d701bd906ebef88a1c52a15a05a2c62f3ccdb923faafcc6c18,112.53439841002904,486,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,112.53439841002904,486,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,112.53439841002904,486,3
a114bdae50d9c9fc0b56b0ba2029e10dc60b1e00c6b4606ed757fe5b,111.83974162972022,483,3
877413f0eb5b4d1a6a830d82bc5df97c3d132f056218ecc02678c0f2,111.83974162972022,483,3
616cf46dec5e292034a3b9e88315a2161ec3f927f279e922e55a770f,111.83974162972022,483,3
d5547b3af96c83e0b06826307469e4f303b852b98e86e426efb6dfdd,111.1450848494114,480,3
650c004ca08a178afcc78501ac55143391c8981480a675ed20cdcc75,111.1450848494114,480,3
44b2deef011d6ff6325e20a8f49384080432069545b9f85c790011c0,111.1450848494114,480,3
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,111.1450848494114,480,3
d72819228c96f4fafa79439ecae62f82e90fa56a2cd47e141ccf832f,110.45042806910259,477,3
0f0c8d7ef92ec70f0dbc776f7050cbf202bb1e72843de265bc36cdc2,110.45042806910259,477,3
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,109.75577128879377,474,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,109.06111450848493,471,3
df10a9fb3ea1e25f89c433c63ca992bee48ff49547f15eded1473a0e,108.36645772817612,468,3
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,107.6718009478673,465,3
f132fa0e246014e4cd3e8828dc25e23b155098ec61a18e67f416f4f2,102.80920348570555,444,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,102.11454670539673,441,3
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,66.68705090964684,288,3
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,62.51911022779392,270,3
b04e04bc40a91b4d891e8f05564b0d839dc8b4e45ee32852d36125f7,47.23666106099985,204,0
40e3c0978d05b13caa55e714d80951a8d88ea8a0cd45ce165c589ba1,42.3740635988381,183,0
e557cbde04f5d4cee458518a2928ac8b59f1640a8d3999105c0fd7ad,39.59543647760281,171,0
976a91094fb43b5e173935ee27f052c9eb4cd42a43b1bd0613175c88,39.59543647760281,171,0
