reward_address,reward,total_weights,total_tokens
c50fb7c1b763c2bff1daf1d678941ba8e61066a1feba27660a120033,11429.471200154112,3285,108
8a92cbbb482843587e1ef46b4836ed2a916e25fc97889f6dc499a782,1106.4145636678868,318,12
454ad3a4b91e8a983838d8909b5c875e320eb3600698b97f919e8f7a,803.7162396455403,231,9
37d5b264986b09394746485e53fdb87bafebd316fc34069e0e96b92c,720.2132537083413,207,9
3a3ce4220e7fb1748426b8b3b292e0e9b69193484e1c6d5c79b39942,511.4557888653439,147,6
b7c4ddca8df8e86febf58e84388a7a1de08afd69bdbdd9456fab9b4f,344.44981699094586,99,3
Bis1Lgev7fKKSMK8GtvmxQ6axoAqU9AC1bciE,292.2604507801965,84,3
65d569cce3ff9964ab5f4be91ffb2a11f7d7c9c16793a204aed7fda2,292.2604507801965,84,3
3411bf287e7e30326c82b6f152c2712857598d14454daad42d93fd6a,281.82257753804663,81,3
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,271.38470429589677,78,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,260.94683105374685,75,3
Bis1ctnKxRYxyiPm6DPECpe9X4hWVkPNSsagj,260.94683105374685,75,3
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,260.94683105374685,75,3
6046c5e3b85ccd994f368ab6d48da404b66414d44b0aaf23e07a518b,250.50895781159699,72,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,250.50895781159699,72,3
a1d64aa969a5fcb17141d692f3bd3d98613939f641d527eda110d774,229.63321132729723,66,0
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,208.7574648429975,60,3
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,86.98227701791562,25,1
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,73.06511269504912,21,0
2d2318305562e2339554aaaf199150e34f79de5f2ac57b53db55d00a,62.627239452899246,18,1
1cdb71bd71efa771b6a6c82d6206a35ca12c3b128fe3ae9cb0183aaf,41.7514929685995,12,0
7b024421dddd7386b330eef8ba29aad7c760218f02eba7c14f0e2974,20.87574648429975,6,0
