reward_address,reward,total_weights,total_tokens
877413f0eb5b4d1a6a830d82bc5df97c3d132f056218ecc02678c0f2,95.98297661665016,471,3
e93a50b32976bd83a912bc428dceaab9eb2dc5fdf9959ef9a218b79e,95.98297661665016,471,3
f4e1fbd2169b13b3eebc5b35b7f9ef24b5f6c2f266d2c13ef83cd082,95.98297661665016,471,3
f77c2084a7deafd8501c88a99e819d4eb4f9da165ac4e7b206ca3113,95.98297661665016,471,3
31322330974ec6974f68f21bb2d3ef3626f84e1b559a22dbb916c670,95.37162007769061,468,3
40d4401ff00a6a311e9672c11b806613da4d4fe36627b9d5770a5d1b,95.37162007769061,468,3
44b2deef011d6ff6325e20a8f49384080432069545b9f85c790011c0,95.37162007769061,468,3
db3526b10ae09bc64666c3b47cac3f377186d099349d256cecad6a4d,95.37162007769061,468,3
2f09f8a613c12b37005b73bed6ca59c03bba3c24cbb749af0fffa40e,94.76026353873105,465,3
41b3b1c6413f304fdd07adb63a19d5e0d3c44c9b6209a2f21a72f5d6,94.76026353873105,465,3
498c7180b92a79f45875d8105bff02757cd763a5bad40b1774f6cb3b,94.76026353873105,465,3
69e6b8a423d88c709f98a9ac9c6108d81c662b777c10914fa75ea949,94.76026353873105,465,3
e009e8f72ddf5bd9ac7869caae7867311d0a9d825d29a6afd41a4f52,94.76026353873105,465,3
139c039e283b36f1871aa7509e31cf318a2b59ec51d2293a5a04a85f,94.1489069997715,462,3
46ea67e5727320d14e08900acfac659d1847e746bcf2a598c77a8c93,94.1489069997715,462,3
52045cea2060496392fb94d21a11c8841b5bc8f0f2e2477053d880b4,94.1489069997715,462,3
64f3f4ed81973a476e27d0b1136111e65a74755e11b426cb45eb648f,94.1489069997715,462,3
a15ca6cc014074776803e14292747cdecf496c08facc2cf60cbd277e,94.1489069997715,462,3
f132fa0e246014e4cd3e8828dc25e23b155098ec61a18e67f416f4f2,94.1489069997715,462,3
2e8fbe3119115f19a8a09bc73809b928b589c024d4054b255d8a51ec,93.53755046081194,459,3
76a5ac702856a627f99a2e192c121e83fcad7f05beecad685ff88c67,93.53755046081194,459,3
7cfaa2481614d4c1f9c0c2585f4eabae6533f6ce17c2c2e79d6453ec,93.53755046081194,459,3
ba7402e5fa5b5aac0bd53922637f96df2eb0e3209f59d7e1f0fd470a,93.53755046081194,459,3
f52555a4c506b23fcb34935adb245b33f4cae3537d995f47211dcc62,93.53755046081194,459,3
0b73d94ccfd933cddb770d2add14a41340779da21b60d7f7f66c8ba5,92.92619392185239,456,3
976a91094fb43b5e173935ee27f052c9eb4cd42a43b1bd0613175c88,92.92619392185239,456,3
dea211d45553bf1f2105c3b6d65bc32f7fe5fce844057691c245843c,92.92619392185239,456,3
e8fd05de0c3ef43d77e73ce937c406ee1cb6ca1d13405a0a61fab5c1,92.92619392185239,456,3
066366831a82e3d6e245aeb7a695826d0f0311ab57d0bef26eef2199,92.31483738289283,453,3
1c2be3e80e3208cb1ab279c6883bcda2ba809c9e0bda0e3d65e96e3c,92.31483738289283,453,3
3099867397886718a5d9e5d9122103ef9a6df2a5f569256d188c636e,92.31483738289283,453,3
31a83e600597f604c68d97d155da012df526ca6f1839441231984af7,92.31483738289283,453,3
9d20ccfcbc31a46629c91bd09c3dc4b89e7870e2bac0fa2d58cbb231,92.31483738289283,453,3
a114bdae50d9c9fc0b56b0ba2029e10dc60b1e00c6b4606ed757fe5b,92.31483738289283,453,3
da505dbbc7dfe2c1097c6fea30d703fef6103fc26741f91aefd32ed4,92.31483738289283,453,3
dabdd558c0a606eb12c64bdac003a3b8556d940e3fa156ec9414a1c8,92.31483738289283,453,3
0abcb99486dc0a9cb616bbadab8b04e8d13f0146325bf80a8a859815,91.70348084393328,450,3
0f0c8d7ef92ec70f0dbc776f7050cbf202bb1e72843de265bc36cdc2,91.70348084393328,450,3
5530b1bff06ab6e99baceb1d25be6bb9a2ba6fcef7c310fbbdb84563,91.70348084393328,450,3
beb6a6c706a87d84df3c03cc9a9d85b1df3bf027d1c21e18e2dce69d,91.70348084393328,450,3
d42edda007353f187ec4f2559411c84fc1e67610568b28b6072dae68,91.70348084393328,450,3
de859739f5a00e6a5018d6a14481471b5b6380b9ccdc407a56f3a03b,91.70348084393328,450,3
eed025c40285c0b77849f503305b28fce8e86c9190c975a241640016,91.70348084393328,450,3
4e5430231225caf89ac96eb6e79502f837c6c0e576a2972b533d25de,91.09212430497372,447,3
650c004ca08a178afcc78501ac55143391c8981480a675ed20cdcc75,91.09212430497372,447,3
b86a2bc898d84b98816086b5c72c1f8d73926ecb99fc2d435128aee0,91.09212430497372,447,3
d6b105bab63c844623d06c61022335eb73b53a435addf92ae3d09c8a,91.09212430497372,447,3
5615f818693f67c5f24c6cbb7f03600fc5c82f59607ecc678839c275,90.48076776601417,444,3
80c6925f153fab19a8534f181b01c4a55f6dd99a65e07a2c1043609b,90.48076776601417,444,3
a6e8b8cc5fb4d6aed794b71288e50ea16f0580df7b71d91671309b4a,90.48076776601417,444,3
df10a9fb3ea1e25f89c433c63ca992bee48ff49547f15eded1473a0e,90.48076776601417,444,3
13c711d6fd2e8f5d69e25058b11a704112bba4afac5f321bf3332fb0,89.86941122705461,441,3
b2b71b4d38a88216162b02372cc2d8bc4dd2cd365d94bada81701f1b,89.86941122705461,441,3
e31488ec1a2283014a3b6973501f7b1d51ed298bf08f994051ad1f22,89.86941122705461,441,3
054c42fa4d7fdd53b8cb40838a671e4e6bea3d4b19655d705be86b11,89.25805468809506,438,3
42216d32fd2d19ebddae9964fb1322bdbb6b41f06a1f01f36898d0f4,89.25805468809506,438,3
7c1d75b291bf38b02a6143ff13c3928e99a89418875028aab75672ca,89.25805468809506,438,3
9f244427a636a8f09d318ba338fb3ca087433c6675c2bdd8009915a7,89.25805468809506,438,3
cb106fc75f56b06d11f80486dc09a34ee0b362daa11eec40bdb1e46a,89.25805468809506,438,3
991ad7c8549e7c0f786726fddb4adb7383c747a51c655a1f8d2798ac,88.6466981491355,435,3
9ca8b0a3a809ad8feea2cbf6f778f2e813f357756c1fd0efb629d520,88.6466981491355,435,3
a23ad5101b576c66fded19447c6e36d785557bfad07bbd2312addc10,88.6466981491355,435,3
a34311a3c1eb263325d2fcdaf91a87697fbe64593f06e1b3e5197551,88.6466981491355,435,3
c9a66615811e59e4c90507e1a032fab5b3ce7fb2e1e32723499299df,88.6466981491355,435,3
cdba4e63f3925fec712987e3cb34cbce51a5d127a207537294bd78da,88.6466981491355,435,3
f3343c459930f6b3cc948d6336b832829ac6495db50ae0440953c2a2,88.6466981491355,435,3
b7745756c4cb08d88fc046eea343a9976e284e0afb1aef79e86ccf93,88.03534161017595,432,3
dcdfb8405f3e403cb4e46eb86c95c3364ffa827811b4ef45d6b5ab39,88.03534161017595,432,3
e96ad984641d17464fecb7d1e0ecb342ffec32cb4628858139d6f9b0,88.03534161017595,432,3
2e892da8f6af3187c349a03358598f77b84384f9131dca82ddaeff1e,87.42398507121639,429,3
5273518ec90b82a2bd6aa68f9ae75a85b59a9398ab8054237201667a,87.42398507121639,429,3
0a2df6c7ee23224296e5bc0fad73d3b4e6aca048672e7891200c25ba,86.81262853225684,426,3
2614472ba8cc4448230318b2b849bcaa8c714e8fdbfffa33cec385e6,86.81262853225684,426,3
030086f875a2cf596874a022b569050f4a1d076bbbe87420bc4765ee,86.20127199329728,423,3
41805ee8d861d1a3829193f37cacdec8d11287e332af4fd08a6be1a7,86.20127199329728,423,3
ff0fa1920a60f265367e04f8615e5402a4c75c48e92b44199b335b13,85.58991545433773,420,3
1e270dd6ecfbea07c760ae4b9b6b70f6cf75ae8ad4336a8e6d3a21d0,83.75584583745906,411,3
0733cc064f971f6b8136af36a94e2426f2d4ebcc4f57232d0ddf63c3,83.14448929849951,408,3
a8bad012160bed7b93d25364d26e641ff6ee9fa3e5b25d23834797c1,83.14448929849951,408,3
9c4091a995a6eb34ebd1760cb599eff7ab6f0e6ffde17c575dafe658,82.53313275953995,405,3
78d902f69f76b40948c2a6998de48c316dfde58df7d19fd63aaed261,80.69906314266129,396,3
e0a4253944808d457ff2476b02f31a9bf1e04d985b51a00add67d01a,80.69906314266129,396,3
e81cebb60948a865fbe250f93c37085d239220362b85d2e465d1ec2f,78.86499352578262,387,3
d6591aef0d618b7c3abb2770dee41d3f0e58aebdc55426bb264497fe,71.52871505826796,351,3
cfb5cf13bb1f17cdfb9de0a5a78825065057e268853da145d888ca90,64.39622210373982,316,2
af16273a5ecd829bdafd8fb77ab48ec2dec5cb5fdd942a23a8e0c621,64.19243659075329,315,3
82669d710495ce60787bf5ecd42f3fd1a9b24de69cfa38ca00676dce,63.58108005179374,312,2
9402b6f15260e7a9a3f8ffc4bd3ec536daf10e0fbc3959d9eb6bce1a,62.35836697387463,306,2
8a78988f11ba7ab48fe68d9892d7b94d15f446838318be855a8e953b,59.91294081803641,294,2
d72819228c96f4fafa79439ecae62f82e90fa56a2cd47e141ccf832f,59.301584279076856,291,3
Bis1GbkkAETTh8Q1k5KuHtV2pU2rmBhzUDTHo,58.6902277401173,288,2
91e641c118ca20ec4e5d05963c73cdf036e66b533538a1a5833df113,54.206946454413895,266,2
7f701ec3c776b9769bea6e5f64c0efa49f7a5fb93875238cb9e3f2af,52.576662350521744,258,3
124f8ea98def2ec87d6b66e4e34216026c37c4e3d00955321ff8bdd6,51.353949272602634,252,3
cad464c9823d3211ffcaa201a7c2eccd6b0a73b63531d9bebe062544,43.40631426612842,213,0
b99b1e5a343b1f4b48ed35d67263784d29ab29e88ad16fdba3695e70,42.794957727168864,210,0
274695f9006334363732f1eddc4e24b0ff0735b67673981f12d48c08,40.349531571330644,198,0
ba50c90230ddc99cfba6ccea881f5e91b3145aedbfd51c1fff84adeb,37.29274887653287,183,0
51ee19251c9e79ed14aa117417224ea5073f6ab1a2a40ac36422b207,32.80946759082946,161,1
4a5f98922d9c1e50bbf8f656780d15d3b3eb9a5366a4110c0e5c46a6,32.60568207784294,160,1
a1502b3ce6412e87c131cb7bbd55064f7110d0107504c32437899321,31.994325538883388,157,1
2d2318305562e2339554aaaf199150e34f79de5f2ac57b53db55d00a,31.58675451291035,155,1
5cba6c791f75b060a79b06f1faf98fba650476aa21f28417113cc3b3,31.58675451291035,155,1
20d5546f80818f3868d736a37e26fc0318b9651de296e0ef4ea706c1,30.975397973950795,152,1
53ad22a29dde5aa7cfffb828a6d214e292315b36c41aeed4dfbffc6b,30.975397973950795,152,1
aef4759ee40d5198da10c9de53d466b58f83831d825ef26995fdcb80,30.975397973950795,152,1
1ae552f5ff67ddf1d27675bf321dd37f4310f96f4fc8700376cff801,30.56782694797776,150,1
8b5dc95d72eff713fccf7c235f070e3dc6c92079637176e399c9cf49,30.56782694797776,150,1
c751c0650c44086d782a16677eb1476e9d5c43c2db19d80b1a942e91,30.36404143499124,149,1
e37c59a994b5b353a845507dc059d35f39786084c241bcb90474089d,30.36404143499124,149,1
77b14edabce33458b6a458297af141382701edf06e3ea494a12641bf,30.160255922004723,148,1
2e008722ee36cbab11c3ced3bafe11762a0ffc67058660324f156438,29.956470409018205,147,1
92eebe20b4c88b39d909f30da16cfbb7f53d653b13afe9da9b0fe3c3,29.752684896031685,146,1
d2f59465568c120a9203f9bd6ba2169b21478f4e7cb713f61eaa1ea0,29.752684896031685,146,1
5b134e43e75513e3a5dcce336548e3b2a59d0432300f6ddb74bd8459,28.733757331099092,141,1
8cb5c5c54f616f49df2e1f9f0e8bd5412c4c199d511cd214642a1367,27.714829766166503,136,1
30b7d438833a3c7a428c8a6a09cdfd9ad451ae5f6d0c91a3168ef16f,25.676974636301317,126,0
8d5243d701bd906ebef88a1c52a15a05a2c62f3ccdb923faafcc6c18,24.454261558382207,120,0
2a0cf63dbf083f1c1f64c0c690893a5e6c98e3959b4a68df8c285625,22.82397745449006,112,0
8006b0561bcf664b5380eee2d9a5534cd470459fa0337fbe3437d758,13.246058344123696,65,0
7c0540565037e245335dcaf8145e82b41633cb818886161ad964b48a,13.042272831137177,64,0
7595dee85c82d51df1e6b327fde46d1c99aaa3d54b778a7ae17fe179,10.393061162312438,51,0
af06338fdbfc53574b7c81c96f01e5a29396edc75b08845cc4e38ca1,7.336278467514663,36,0
5020677a92960cef66afd4b2f36444a204a579f8d0d8a55a3e922974,6.113565389595552,30,0
